mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_classifier__estimator;param_classifier__estimator__class_weight;param_classifier__estimator__criterion;param_classifier__estimator__max_depth;param_classifier__estimator__min_samples_leaf;param_classifier__estimator__min_samples_split;param_classifier__estimator__random_state;param_classifier__estimator__splitter;param_classifier__estimator__C;param_classifier__estimator__dual;param_classifier__estimator__max_iter;param_classifier__estimator__penalty;param_classifier__estimator__activation;param_classifier__estimator__alpha;param_classifier__estimator__early_stopping;param_classifier__estimator__hidden_layer_sizes;param_classifier__estimator__learning_rate;param_classifier__estimator__learning_rate_init;param_classifier__estimator__momentum;param_classifier__estimator__solver;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;mean_test_score;std_test_score;rank_test_score
32,912611794471744;0,405813545932927;0,32104289531707764;0,018007188828823975;DecisionTreeClassifier();;gini;;10;50;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'gini', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 10, 'classifier__estimator__min_samples_split': 50, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,851265104311193;0,8517149752360771;0,8510548842528358;0,8513744187415386;0,8510969282645073;0,8505587649151132;0,85168134002674;0,852303591399477;0,8515257771835557;0,8520639405329499;0,8514639724863986;0,00048456539700191025;11
30,52787775993347;0,31869124296217544;0,3097291707992554;0,01309855979135672;DecisionTreeClassifier();;entropy;;10;50;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'entropy', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 10, 'classifier__estimator__min_samples_split': 50, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8516224784104;0,8516981576314085;0,850941365421323;0,85153418598589;0,8509665918283259;0,8504704724906031;0,8516266828115672;0,8521900725679642;0,8512987395205301;0,8521900725679642;0,8514538819235975;0,0005195811482322905;12
30,643451809883118;0,37522992391059634;0,3135459661483765;0,014510236030837995;DecisionTreeClassifier();;entropy;;1;100;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'entropy', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 100, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,851147381078513;0,851235673503023;0,8505587649151132;0,8510296578458331;0,8506512617407903;0,8504872900952717;0,8510380666481673;0,8520513273294484;0,8508909126073173;0,8515383903870571;0,8510628726150534;0,00045014373530657736;13
30,552013516426086;0,38455810918077316;0,31036531925201416;0,012367992558388403;DecisionTreeClassifier();;entropy;;5;100;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'entropy', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 5, 'classifier__estimator__min_samples_split': 100, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8511599942820144;0,8511978338925187;0,850495698897606;0,8510170446423316;0,8504830856941046;0,8503401360544217;0,8510212490434987;0,8519420128991028;0,8509035258108187;0,8514543023637143;0,8510014883580131;0,00046102960273851714;14
32,971838521957395;0,330911629695579;0,32951743602752687;0,019427948981795826;DecisionTreeClassifier();;gini;;1;100;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'gini', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 1, 'classifier__estimator__min_samples_split': 100, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8509834094329944;0,8509792050318273;0,8507395541653002;0,8510422710493345;0,850407406473096;0,850167755606569;0,8510506798516687;0,8518999688874314;0,8510717018575045;0,8515594123928929;0,850990136474862;0,00047368209874185823;15
32,80516550540924;0,3585048709735239;0,3164218425750732;0,012964189633059977;DecisionTreeClassifier();;gini;;5;100;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'gini', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 5, 'classifier__estimator__min_samples_split': 100, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8509750006306602;0,8510548842528358;0,8506386485372889;0,850941365421323;0,8503233184497532;0,8500248059668861;0,851059088654003;0,8518747424804285;0,8510464754505016;0,8516224784104;0,850956080825408;0,0005182246367942432;16
32,74093780517578;0,44377687576771424;0,3151662826538086;0,013008016133279152;DecisionTreeClassifier();;gini;;10;100;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'gini', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 10, 'classifier__estimator__min_samples_split': 100, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8508320509909774;0,8509245478166545;0,850583991322116;0,8507773937758045;0,8500836675832261;0,8500752587808919;0,8509834094329944;0,8518074720617542;0,8509287522178216;0,8515678211952271;0,8508564365177469;0,0005220159836970458;17
30,504281854629518;0,3733847458687873;0,3127338647842407;0,013789904218137802;DecisionTreeClassifier();;entropy;;10;100;42;best;;;;;;;;;;;;;{'classifier__estimator': DecisionTreeClassifier(), 'classifier__estimator__class_weight': None, 'classifier__estimator__criterion': 'entropy', 'classifier__estimator__max_depth': None, 'classifier__estimator__min_samples_leaf': 10, 'classifier__estimator__min_samples_split': 100, 'classifier__estimator__random_state': 42, 'classifier__estimator__splitter': 'best'};0,8509834094329944;0,8510759062586716;0,8503065008450846;0,8507815981769716;0,8503191140485861;0,8501046895890618;0,8509623874271588;0,8518242896664228;0,8507185321594646;0,8514122583520429;0,8508488685956459;0,0005001505865265203;18
2431,0991736650467;555,7698062293467;0,9674797296524048;0,043679998142998104;MLPClassifier();;;;;;;;;;1000;;relu;0.0001;True;(200, 100);adaptive;0.001;0.6;adam;{'classifier__estimator': MLPClassifier(), 'classifier__estimator__activation': 'relu', 'classifier__estimator__alpha': 0.0001, 'classifier__estimator__early_stopping': True, 'classifier__estimator__hidden_layer_sizes': (200, 100), 'classifier__estimator__learning_rate': 'adaptive', 'classifier__estimator__learning_rate_init': 0.001, 'classifier__estimator__max_iter': 1000, 'classifier__estimator__momentum': 0.6, 'classifier__estimator__solver': 'adam'};0,8413931703707441;0,8426713083255551;0,8427511919477308;0,8435626413729892;0,8414394187835826;0,8418976985108011;0,842486314674201;0,8416370256384383;0,8436299117916635;0,8424821102730338;0,8423950791688739;0,0007646025752892283;19
2219,8973408699035;299,0513049226146;0,9549301147460938;0,047490495727665595;MLPClassifier();;;;;;;;;;1000;;relu;0.0001;True;(200, 100);constant;0.001;0.0;adam;{'classifier__estimator': MLPClassifier(), 'classifier__estimator__activation': 'relu', 'classifier__estimator__alpha': 0.0001, 'classifier__estimator__early_stopping': True, 'classifier__estimator__hidden_layer_sizes': (200, 100), 'classifier__estimator__learning_rate': 'constant', 'classifier__estimator__learning_rate_init': 0.001, 'classifier__estimator__max_iter': 1000, 'classifier__estimator__momentum': 0.0, 'classifier__estimator__solver': 'adam'};0,8422298462030053;0,8416706608477754;0,8421331449761611;0,8427596007500652;0,841418396777747;0,8423727958426881;0,8420532613539854;0,8421499625808296;0,8438779714605249;0,8432094716749493;0,8423875112467731;0,0006889504996465678;20
